Hotels,Ratings,Price,Link,Descriptions
Hotel Alimara,"8,3",€ 118,https://www.booking.com/hotel/es/hotelalimara.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AvaX760GwAIB0gIkOWU2ODBhMTYtY2I4Yi00OGQ2LWIwZDYtM2Q2OTAzZGM3ZWUz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-15&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=f5ea768c34210121&srepoch=1706806304&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__11822&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel Alimara es moderno y está ubicado en el barrio barcelonés de Horta. Cuenta con centro de fitness, jardín central, varias salas de reuniones y habitaciones con TV de pantalla plana.

Todas las habitaciones del Alimara Hotel están equipadas con aire acondicionado y calefacción. Todos los alojamientos disponen de baño privado con secador de pelo.

El restaurante del establecimiento Alimara propone platos de la cocina mediterránea con un toque moderno. Hay menú infantil. El hotel alberga el bar SUMMUM, que cuenta con terraza y ofrece comida, bebidas y aperitivos.

El hotel se halla a 1 minuto a pie de la estación de metro Mundet y a un trayecto de 12 minutos del centro de Barcelona. El emblemático parque Güell de Gaudí queda a 4 paradas desde la estación de metro Mundet."
Catalonia Eixample 1864,"8,4",€ 220,https://www.booking.com/hotel/es/catalonia-eixample-1864.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AvaX760GwAIB0gIkOWU2ODBhMTYtY2I4Yi00OGQ2LWIwZDYtM2Q2OTAzZGM3ZWUz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-15&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=f5ea768c34210121&srepoch=1706806304&all_sr_blocks=9058506_194606341_0_2_0&highlighted_blocks=9058506_194606341_0_2_0&matching_block_id=9058506_194606341_0_2_0&sr_pri_blocks=9058506_194606341_0_2_0__21980&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel ocupa un edificio del siglo XIX situado en el barrio del Eixample, en Barcelona, y ofrece interiores modernos decorados con elegancia y WiFi gratuita. El alojamiento se encuentra a solo 300 metros del paseo de Gràcia, que alberga tiendas de diseño y edificios diseñados por Gaudí.

El Catalonia Eixample 1864 está ubicado en uno de los edificios más antiguos del Eixample y cuenta con una fachada pintada declarada monumento histórico-artístico.

Todas las habitaciones están insonorizadas y disponen de baño privado, suelos y muebles de madera elegantes, aire acondicionado y Smart TV con aplicación Chromecast. Algunas habitaciones tienen terraza privada y piscina.

Todas las mañanas se sirve un desayuno buffet con cocina en vivo en la Sala Minerva, mientras que el restaurante del hotel, Les Finestres de Llúria, propone comida tradicional catalana con un toque creativo. Se proporciona servicio de habitaciones.

El Catalonia Eixample 1864 cuenta con piscina en la azotea, terraza, bar y gimnasio.

El Catalonia Eixample 1864 goza de una ubicación ideal, a solo 5 minutos a pie de la estación de Passeig de Gràcia. El alojamiento se halla a 10 minutos a pie de la plaza Catalunya.

El hotel ofrece aparcamiento privado por un suplemento y estación de carga para vehículos eléctricos."
Pensión 45,"6,3",€ 108,https://www.booking.com/hotel/es/pension-45.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AvaX760GwAIB0gIkOWU2ODBhMTYtY2I4Yi00OGQ2LWIwZDYtM2Q2OTAzZGM3ZWUz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-15&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=f5ea768c34210121&srepoch=1706806304&all_sr_blocks=1240812_190208126_2_0_0&highlighted_blocks=1240812_190208126_2_0_0&matching_block_id=1240812_190208126_2_0_0&sr_pri_blocks=1240812_190208126_2_0_0__10801&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Ubicada en un edificio de gran interés artístico, construido a principios del siglo XIX, conservando parte de su decoración original ofrece una alojamiento sencillo con un trato cálido y familiar.

Un establecimiento tranquilo y confortable con una perfecta ubicación para perderse por la parte del casco antiguo y muy bien comunicada con transporte público para moverse por otras zonas o alrededores de la ciudad. La estación de Renfe está a escasos metros. Ideal para los que quieren conocer el corazón de Barcelona y beneficiarse al máximo de su ambiente de ocio, comercial y cultural. A escasos metros del MACBA, Las Ramblas, Plaça Catalunya y la Universidad Central."
Catalonia Diagonal Centro,"8,4",€ 210,https://www.booking.com/hotel/es/catalonia-diagonal-centro.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AvaX760GwAIB0gIkOWU2ODBhMTYtY2I4Yi00OGQ2LWIwZDYtM2Q2OTAzZGM3ZWUz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-15&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=f5ea768c34210121&srepoch=1706806304&all_sr_blocks=9058108_194625034_0_2_0&highlighted_blocks=9058108_194625034_0_2_0&matching_block_id=9058108_194625034_0_2_0&sr_pri_blocks=9058108_194625034_0_2_0__20980&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Diagonal Centro se encuentra en pleno centro del barrio barcelonés del Eixample, a 300 metros de la estación de metro Diagonal. Cuenta con piscina de temporada al aire libre y WiFi gratuita en todas las instalaciones.

El Catalonia Diagonal Centro ofrece alojamiento cómodo y moderno cerca de los lugares más famosos de Barcelona.

Se halla a 300 metros de La Pedrera, en la avenida Passeig de Gràcia, una de las creaciones más famosas de Gaudí. Está cerca de los edificios modernistas, la plaza Catalunya y Las Ramblas.

Las elegantes habitaciones incluyen muebles modernos de madera y baño de mármol. Disponen de TV vía satélite y WiFi gratuita.

El hotel está a unos pasos del barrio de Gràcia, con sus tiendas bohemias, sus plazas arboladas y su gran número de bares y restaurantes. En las inmediaciones hay varias paradas de metro y autobús que permiten acceder fácilmente al resto de la ciudad. Las habitaciones incluyen TV inteligente con Chromecast."
Catalonia Gracia,"8,5",€ 210,https://www.booking.com/hotel/es/cataloniacorcega.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AvaX760GwAIB0gIkOWU2ODBhMTYtY2I4Yi00OGQ2LWIwZDYtM2Q2OTAzZGM3ZWUz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-15&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=f5ea768c34210121&srepoch=1706806304&all_sr_blocks=9058305_194613233_0_2_0&highlighted_blocks=9058305_194613233_0_2_0&matching_block_id=9058305_194613233_0_2_0&sr_pri_blocks=9058305_194613233_0_2_0__20980&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel se encuentra junto a la avenida Diagonal y al Paseo de Gracia, una zona idónea para ir de compras. También está cerca de la plaza Cataluña y del histórico Barrio Gótico. Ofrece WiFi gratuita.

El Hotel Catalonia Gracia se halla en plena ruta modernista y está rodeado de algunas de las obras arquitectónicas más famosas de Barcelona, como los edificios diseñados por Domènech i Montaner y Gaudí, entre ellos La Pedrera.

El restaurante sirve desayuno buffet. También hay servicio de habitaciones.

El Hotel Catalonia Gracia está ubicado a poca distancia a pie de numerosos lugares de interés de la cosmopolita ciudad de Barcelona. El hotel ofrece una excelente relación calidad precio y está muy bien comunicado en transporte público con otros puntos de la ciudad y con los alrededores. Hay instalaciones para reuniones y salas de conferencias donde se pueden organizar banquetes y eventos corporativos."
Catalonia Rigoletto,"8,4",€ 205,https://www.booking.com/hotel/es/rigoletto.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AvaX760GwAIB0gIkOWU2ODBhMTYtY2I4Yi00OGQ2LWIwZDYtM2Q2OTAzZGM3ZWUz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-15&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=f5ea768c34210121&srepoch=1706806304&all_sr_blocks=2980011_194584998_0_2_0&highlighted_blocks=2980011_194584998_0_2_0&matching_block_id=2980011_194584998_0_2_0&sr_pri_blocks=2980011_194584998_0_2_0__20480&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Rigoletto es elegante y se halla a 500 metros del estadio Camp Nou (donde juega sus partidos como local el F.C. Barcelona) y a 5 minutos a pie de la estación de metro María Cristina. Tiene piscina al aire libre y habitaciones con WiFi gratuita y TV de pantalla plana.

Las habitaciones del hotel Rigoletto son amplias, están equipadas con aire acondicionado y presentan una decoración con mobiliario de madera oscura y tejidos de lujo. Además, disponen de TV vía satélite, minibar, caja fuerte y teléfono inteligente de uso gratuito.

Se sirve un desayuno buffet en el comedor. El restaurante La Traviata es elegante y propone platos de la cocina mediterránea. Este hotel también alberga un bar donde se exponen obras de arte con encanto.

Lugares de interés como Las Ramblas o la Casa Batlló de Gaudí quedan a 15 minutos en metro. El hotel Rigoletto se encuentra a solo 1,5 km de la estación de tren de Sants, que ofrece un servicio de enlace con el aeropuerto."
Catalonia Roma,"8,0",€ 218,https://www.booking.com/hotel/es/cataloniaroma.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AvaX760GwAIB0gIkOWU2ODBhMTYtY2I4Yi00OGQ2LWIwZDYtM2Q2OTAzZGM3ZWUz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-15&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=f5ea768c34210121&srepoch=1706806304&all_sr_blocks=9059507_194586916_0_2_0&highlighted_blocks=9059507_194586916_0_2_0&matching_block_id=9059507_194586916_0_2_0&sr_pri_blocks=9059507_194586916_0_2_0__21826&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Roma se encuentra a 600 metros de la estación de Sants (AVE y metro). Ofrece WiFi gratuita. El centro de Barcelona queda a 10 minutos en metro o autobús.

Desde la estación de Sants, se puede tomar un tren directo al aeropuerto de Barcelona. La parada del autobús que lleva al aeropuerto también está fuera.

Las habitaciones son modernas y disponen de aire acondicionado, suelo de madera, TV vía satélite y nevera pequeña con agua gratuita. Hay caja fuerte, minibar y baño privado con secador de pelo.

El restaurante del hotel sirve un desayuno buffet. Se presta un servicio de habitaciones. También alberga un bar.

El hotel se encuentra a unos 15 minutos a pie de la plaza de España, de la Fuente Mágica de Montjuic y del Centro de Conferencias Fira.

La recepción del Catalonia Roma está abierta las 24 horas y cuenta con un gran tragaluz de estilo vidriera. Hay servicio de alquiler de coches y servicio de cambio de divisa.

Mascotas: Solo se admite 1 perro o gato de menos de 20 kg por habitación (bajo petición). Se debe abonar un suplemento de 22 EUR por animal y noche, además de un depósito de 200 EUR."
HOSTAL BEDMATES,"8,1",€ 137,https://www.booking.com/hotel/es/hostal-bedmates.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AvaX760GwAIB0gIkOWU2ODBhMTYtY2I4Yi00OGQ2LWIwZDYtM2Q2OTAzZGM3ZWUz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-15&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=f5ea768c34210121&srepoch=1706806304&all_sr_blocks=793447503_339200854_0_2_0&highlighted_blocks=793447503_339200854_0_2_0&matching_block_id=793447503_339200854_0_2_0&sr_pri_blocks=793447503_339200854_0_2_0__13671&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"HOSTAL BEDMATES está muy bien situado en el barrio de Sants-Montjuïc, Barcelona, a 2,9 km de Platja de Sant Miquel, a 2,9 km de Platja del Somorrostro y a 2,9 km de Platja de la Barceloneta. Este hotel de 2 estrellas ofrece servicio de conserjería y mostrador de información turística. Hay wifi gratis y se ofrece parking privado por un suplemento.

En el hotel, todas las habitaciones tienen escritorio. Todas las habitaciones del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas habitaciones incluyen terraza. En HOSTAL BEDMATES, las habitaciones tienen ropa de cama y toallas.

El alojamiento ofrece desayuno buffet o continental.

Cerca del alojamiento hay puntos de interés como Fuente Mágica de Montjuïc, Santa María del Mar y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Hotel Paxton Barcelona,"8,7",€ 415,https://www.booking.com/hotel/es/paxton-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AvaX760GwAIB0gIkOWU2ODBhMTYtY2I4Yi00OGQ2LWIwZDYtM2Q2OTAzZGM3ZWUz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-15&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=f5ea768c34210121&srepoch=1706806304&all_sr_blocks=621286106_369373351_2_2_0&highlighted_blocks=621286106_369373351_2_2_0&matching_block_id=621286106_369373351_2_2_0&sr_pri_blocks=621286106_369373351_2_2_0__41480&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Hotel Paxton Barcelona se encuentra en Barcelona, a 12 min a pie de Platja del Bogatell, y ofrece alojamiento con piscina de temporada al aire libre, parking privado, centro de fitness y salón de uso común. Este alojamiento ofrece restaurante, servicio de habitaciones y recepción 24 horas, además de wifi gratis en todo el alojamiento. Algunas habitaciones del alojamiento incluyen una terraza con vistas a la ciudad.

El hotel ofrece habitaciones con aire acondicionado, escritorio, cafetera, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. En Hotel Paxton Barcelona, cada habitación está equipada con ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet.

Cerca del alojamiento hay puntos de interés como Playa de la Mar Bella, Platja de la Nova Icària y Port Olimpic. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 16 km del alojamiento."
C211 Barcelona Apartments,"8,7",€ 400,https://www.booking.com/hotel/es/c211-casanova.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AvaX760GwAIB0gIkOWU2ODBhMTYtY2I4Yi00OGQ2LWIwZDYtM2Q2OTAzZGM3ZWUz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-15&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=f5ea768c34210121&srepoch=1706806304&all_sr_blocks=50543401_373855806_4_0_0&highlighted_blocks=50543401_373855806_4_0_0&matching_block_id=50543401_373855806_4_0_0&sr_pri_blocks=50543401_373855806_4_0_0__39980&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este establecimiento ofrece apartamentos elegantes y modernos con WiFi gratuita, aire acondicionado y vistas a Barcelona. El C211 Barcelona está situado junto a la avenida Diagonal, a 15 minutos a pie del paseo de Gracia.

Todos los apartamentos disponen de salón con sofás, TV pantalla plana, reproductor de DVD, soporte para iPad y cocina con horno, microondas y lavadora. También incluyen toallas y ropa de cama. Algunos alojamientos cuentan con balcón o terraza.

En las inmediaciones hay numerosas tiendas, restaurantes y bares. El mercado de Galvany se encuentra a 5 minutos a pie de los apartamentos.

Las estaciones de metro de Hospital Clínic y Diagonal están a menos de 15 minutos a pie y ofrecen conexiones con la estación de tren de Sants y el resto de la ciudad."
Hostalin Barcelona Passeig de Gracia,"8,2",€ 146,https://www.booking.com/hotel/es/guest-house-barcelona-passeig-de-gracia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AvaX760GwAIB0gIkOWU2ODBhMTYtY2I4Yi00OGQ2LWIwZDYtM2Q2OTAzZGM3ZWUz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-15&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=f5ea768c34210121&srepoch=1706806304&all_sr_blocks=124910902_88510162_0_0_0&highlighted_blocks=124910902_88510162_0_0_0&matching_block_id=124910902_88510162_0_0_0&sr_pri_blocks=124910902_88510162_0_0_0__14596&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hostalin Barcelona se encuentra en el famoso Passeig de Gràcia de Barcelona, a 200 metros de La Pedrera. El establecimiento cuenta con recepción 24 horas y conexión WiFi gratuita. Las habitaciones están insonorizadas y disponen de aire acondicionado y calefacción.

Todas las habitaciones incluyen además TV de pantalla plana por cable, minibar, hervidor de agua, armario y baño privado con secador de pelo y artículos de aseo gratuitos. Las habitaciones superiores cuentan con balcón cubierto típico de Barcelona.

A disposición de los huéspedes del Hostalin Barcelona Passeig de Gràcia hay recepción 24 horas, servicio de venta de entradas, mostrador de información turística y consigna de equipaje."
Zenit Borrell,"7,9",€ 215,https://www.booking.com/hotel/es/zenitcondeborrell.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4AvaX760GwAIB0gIkOWU2ODBhMTYtY2I4Yi00OGQ2LWIwZDYtM2Q2OTAzZGM3ZWUz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-15&checkout=2024-06-16&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=f5ea768c34210121&srepoch=1706806304&all_sr_blocks=9056702_367839630_0_42_0&highlighted_blocks=9056702_367839630_0_42_0&matching_block_id=9056702_367839630_0_42_0&sr_pri_blocks=9056702_367839630_0_42_0__21480&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Zenit Borrell está situado en el barrio del Eixample de Barcelona, ​​a 15 minutos a pie del elegante paseo de Gracia. Ofrece habitaciones modernas e insonorizadas, equipadas con conexión Wi-Fi gratuita y TV vía satélite.

El restaurante Marés, que sirve cocina mediterránea e internacional, cuenta con una elegante terraza exterior. También hay un bar con una gran TV.

Las habitaciones del Zenit Borrell tienen aire acondicionado, minibar y baño privado con secador de pelo.

En el mostrador de información turística se proporcionan consejos prácticos sobre Barcelona y sus alrededores. El hotel está a 12 minutos en metro de la plaza de Cataluña y de las Ramblas. La estación de metro de Hospital Clínic se encuentra a 200 metros."
